# t x y z qx qy qz qw
1520532053.563651562 -20.935023085 -3.827886781 1.722038953 0.459376660 -0.439624742 0.570331320 0.520024125
1520532053.613653660 -20.871333069 -3.814284908 1.714750809 0.466991624 -0.447888464 0.564863693 0.512097642
1520532053.663654566 -20.812043890 -3.803655677 1.713696770 0.477950015 -0.457304465 0.555884647 0.503417875
1520532053.713655472 -20.748740902 -3.794459431 1.717802741 0.490276153 -0.464414898 0.545435845 0.496435082
1520532053.763657570 -20.683766972 -3.785754839 1.723775944 0.501788650 -0.464909644 0.536103519 0.494631237
1520532053.813659668 -20.616988998 -3.778601187 1.732100174 0.510595771 -0.465232994 0.528485358 0.493511429
1520532053.863660574 -20.554481643 -3.767720423 1.736594367 0.523304298 -0.470201618 0.516681159 0.487958778
1520532053.914891005 -20.487431656 -3.756355667 1.736936926 0.536920174 -0.476179311 0.503118254 0.481500011
1520532053.964891911 -20.427178380 -3.746316293 1.736724960 0.547785203 -0.482833070 0.491412787 0.474674940
1520532054.014894009 -20.355470055 -3.734199398 1.734862272 0.554081887 -0.490409178 0.483559349 0.467614166
1520532054.064894915 -20.292593753 -3.722355532 1.729230173 0.555338746 -0.500262263 0.478309141 0.461038602
1520532054.114897013 -20.228195268 -3.711776507 1.725058201 0.557848500 -0.510248398 0.469878811 0.455702875
1520532054.164898872 -20.162859754 -3.700621443 1.722466299 0.561314749 -0.520822266 0.462051025 0.447413710
1520532054.214900017 -20.099188262 -3.690370657 1.724859772 0.566665656 -0.529367749 0.455244850 0.437506034
1520532054.264901876 -20.027617857 -3.680350813 1.730302408 0.573450434 -0.537041771 0.448318183 0.426324033
1520532054.313641548 -19.961326499 -3.671382547 1.738747703 0.580067042 -0.540095646 0.441617688 0.420467128
1520532054.363643408 -19.900858759 -3.664177749 1.748286164 0.584485209 -0.542816076 0.436139612 0.416545068
1520532054.413644552 -19.834999828 -3.658904629 1.754729679 0.588693351 -0.548470583 0.428507238 0.411098047
1520532054.463646412 -19.770346046 -3.655296545 1.758111759 0.592975108 -0.553496781 0.421155436 0.405771238
1520532054.513647556 -19.705181838 -3.649983744 1.758921752 0.599050523 -0.557107834 0.413612441 0.399616733
1520532054.563649416 -19.638497380 -3.646029453 1.755800094 0.607031558 -0.560308750 0.404307209 0.392557738
1520532054.613651514 -19.566651930 -3.641306865 1.749611433 0.612328788 -0.562475635 0.396591312 0.389088601
1520532054.663652420 -19.495333497 -3.638585960 1.743054601 0.615441946 -0.563076282 0.391590176 0.388373224
1520532054.711818933 -19.426272803 -3.633538012 1.736501497 0.617866450 -0.559579943 0.390019220 0.391147280
1520532054.761819839 -19.365198513 -3.632748166 1.732601713 0.621346013 -0.555640084 0.388586419 0.392675561
1520532054.811821938 -19.299564612 -3.631089616 1.734465353 0.624825832 -0.552819192 0.386561556 0.393132261
1520532054.861822844 -19.248208105 -3.628630965 1.735554696 0.622531283 -0.554095246 0.388938372 0.392632660
1520532054.911825895 -19.185482674 -3.625361048 1.743252545 0.616850079 -0.556563143 0.392621532 0.394437722
1520532054.961827040 -19.117434953 -3.620336931 1.749512962 0.613271307 -0.557459267 0.391258223 0.400066668
1520532055.011827946 -19.057763969 -3.614748192 1.749901075 0.614109640 -0.555991856 0.385201990 0.406647426
1520532055.061830044 -18.993175312 -3.609066276 1.747571779 0.612323942 -0.553985721 0.384930469 0.412297065
1520532055.110565186 -18.929536134 -3.602578244 1.743112860 0.604712381 -0.548819261 0.395463237 0.420392421
1520532055.160567045 -18.871704938 -3.596046683 1.737519473 0.591425041 -0.539321047 0.413369088 0.434136416
1520532055.210569143 -18.805413778 -3.585622874 1.735115998 0.576618286 -0.528083148 0.431670572 0.449777478
1520532055.260570049 -18.735343522 -3.577243154 1.732050944 0.563457896 -0.519094087 0.446882937 0.461899680
1520532055.310572147 -18.665475846 -3.570432847 1.733321814 0.551677189 -0.511102371 0.459181804 0.472841800
1520532055.360573053 -18.609171380 -3.565742861 1.737957303 0.539949979 -0.500654126 0.468012820 0.488633805
1520532055.410575151 -18.549383705 -3.566181927 1.742932959 0.526520994 -0.489457711 0.475931658 0.506651221
1520532055.460576057 -18.483508888 -3.568597798 1.748323199 0.511159761 -0.477878798 0.483624923 0.525788746
1520532055.510578156 -18.429720957 -3.572039912 1.751136085 0.493090573 -0.465290022 0.494843748 0.543595725
1520532055.559906006 -18.360305596 -3.572423162 1.749339132 0.474255618 -0.452332803 0.509796103 0.557301597
1520532055.609905958 -18.292363518 -3.572369867 1.744671198 0.455975869 -0.438337162 0.525381535 0.569140559
1520532055.659906864 -18.227789080 -3.573299821 1.738543837 0.438208139 -0.420924013 0.541684551 0.580839867
1520532055.709908962 -18.149740791 -3.573501941 1.730896382 0.422696716 -0.400504683 0.557634588 0.591579421
1520532055.759911060 -18.089936234 -3.575393977 1.724374734 0.409781127 -0.377240694 0.572063320 0.602090102
1520532055.809911966 -18.013233379 -3.573043323 1.721811973 0.396100309 -0.350206416 0.588123070 0.612022219
1520532055.859914064 -17.945461086 -3.572445218 1.722302562 0.381702545 -0.320583933 0.602427228 0.623386602
1520532055.909914970 -17.881686007 -3.571648528 1.725206343 0.362536675 -0.286453342 0.618154879 0.635920893
1520532055.960015774 -17.811506667 -3.567846503 1.725436104 0.340338669 -0.251794356 0.635186180 0.645993402
1520532056.010016918 -17.740188196 -3.565049078 1.725367098 0.318606719 -0.222522513 0.651298021 0.651755574
1520532056.060018778 -17.675370047 -3.560494292 1.722875824 0.296584637 -0.199089715 0.663281031 0.657616242
1520532056.110019922 -17.618375471 -3.559269658 1.717635565 0.271506203 -0.179666002 0.672740832 0.664397554
1520532056.160021782 -17.553995607 -3.556942114 1.711005736 0.245801744 -0.165019938 0.679783878 0.671002161
1520532056.210023880 -17.483338121 -3.553615799 1.701482959 0.220587182 -0.153850420 0.686119360 0.675952100
1520532056.260024786 -17.410594296 -3.552128453 1.694450111 0.196692536 -0.144451435 0.688935173 0.682505891
1520532056.310026884 -17.336182086 -3.549551705 1.692352450 0.173269266 -0.136508826 0.690970233 0.688405844
1520532056.362025023 -17.268797707 -3.551875069 1.696763321 0.149099342 -0.127280068 0.693488890 0.693284018
1520532056.412025928 -17.203083097 -3.553686424 1.699460909 0.124735367 -0.121917105 0.693802596 0.698723387
1520532056.462027073 -17.137667154 -3.555430999 1.705254164 0.101025232 -0.120207573 0.693792470 0.702848515
1520532056.512028933 -17.073268617 -3.560587540 1.711313583 0.082859440 -0.117004720 0.691966172 0.707550177
1520532056.562031031 -17.009400886 -3.566248706 1.714559981 0.067943117 -0.107865528 0.689469192 0.713008144
1520532056.612032890 -16.939939427 -3.570663894 1.712370393 0.056886343 -0.097877077 0.691872485 0.713089223
1520532056.662034988 -16.876604153 -3.576937395 1.705829019 0.049231998 -0.093455822 0.696980441 0.709268186
1520532056.712035894 -16.803875047 -3.582008568 1.700234988 0.033850537 -0.088044639 0.702380320 0.705523890
1520532056.763579845 -16.731404244 -3.587969501 1.696909097 0.008876224 -0.081134607 0.709912699 0.699545045
1520532056.813581944 -16.660817236 -3.593559027 1.698283183 -0.014512435 -0.077879441 0.716638912 0.692930264
1520532056.863582850 -16.595469288 -3.599559723 1.703314311 -0.031132958 -0.081334672 0.723695102 0.684602446
1520532056.913584948 -16.525492031 -3.602025636 1.712190060 -0.039571326 -0.086545058 0.731775041 0.674870060
1520532056.963585854 -16.459593327 -3.605618831 1.720168342 -0.051550950 -0.077994281 0.735903973 0.670600766
1520532057.013587952 -16.398523364 -3.607949161 1.726483593 -0.060378756 -0.059230435 0.740466997 0.666748746
1520532057.063588858 -16.331119188 -3.603634309 1.729399446 -0.059508403 -0.035629037 0.748244753 0.659787532
1520532057.113590956 -16.263821530 -3.601083086 1.725644737 -0.049474432 -0.011592933 0.754277552 0.654586947
1520532057.163100719 -16.191230812 -3.603604048 1.718623081 -0.038907514 0.010553732 0.755817652 0.653539746
1520532057.213145733 -16.116064271 -3.605056675 1.707106156 -0.030499187 0.025986601 0.755248257 0.654212894
1520532057.263102531 -16.044055333 -3.610460846 1.698438553 -0.025470451 0.031388748 0.752037783 0.657878609
1520532057.313104630 -15.958692302 -3.616969807 1.693592504 -0.021165597 0.026379162 0.748668270 0.662082228
1520532057.363106728 -15.887628008 -3.624562574 1.691341990 -0.019370850 0.014169553 0.745772670 0.665767978
1520532057.413107634 -15.818569178 -3.630494234 1.697538088 -0.020909859 0.000926760 0.742928222 0.669044556
1520532057.463109732 -15.754652198 -3.640073517 1.705858579 -0.023854687 -0.007283731 0.736014856 0.676505713
1520532057.513110638 -15.694663633 -3.649987459 1.713484659 -0.023611478 -0.007611966 0.725524413 0.687748550
1520532057.563246250 -15.620142014 -3.659863909 1.718733024 -0.012096940 -0.004458436 0.718131889 0.695787017
1520532057.611980438 -15.563281293 -3.668602876 1.720557264 0.006591838 -0.001959338 0.713862853 0.700252161
1520532057.661982536 -15.488898807 -3.679180237 1.718557321 0.024222136 -0.005002480 0.710847111 0.702911776
1520532057.711983442 -15.421328695 -3.688180766 1.714194393 0.032228770 -0.018486952 0.707991943 0.705242611
1520532057.761985540 -15.348247216 -3.695597467 1.709144583 0.030864088 -0.039352808 0.705452658 0.706989769
1520532057.811987400 -15.276194396 -3.703415682 1.705842214 0.023294074 -0.061954216 0.705385769 0.705725960
1520532057.861988544 -15.201509605 -3.710757637 1.707021159 0.011314544 -0.077725468 0.703164851 0.706674932
1520532057.911990404 -15.117265603 -3.717409724 1.712710868 -0.000273289 -0.083738031 0.702943440 0.706299035
1520532057.961991549 -15.046478821 -3.718162930 1.721724692 -0.006539223 -0.081421689 0.708482852 0.700984940
1520532058.010278463 -14.978289467 -3.720386976 1.730054786 -0.006765462 -0.074814457 0.716590522 0.693437857
1520532058.060279369 -14.914464592 -3.720333090 1.737642517 0.001484311 -0.067019958 0.724055685 0.686475972
1520532058.110281467 -14.847579249 -3.721067862 1.739656018 0.013498869 -0.063939314 0.727644388 0.682834681
1520532058.160283327 -14.787507426 -3.720297405 1.734735701 0.018467549 -0.062732474 0.729121119 0.681253203
1520532058.210284472 -14.713131173 -3.719948658 1.726365711 0.016114565 -0.063006778 0.730171654 0.680161719
1520532058.260286331 -14.645073220 -3.719730224 1.714610396 0.008855152 -0.065656197 0.732710928 0.677308300
1520532058.310288429 -14.572036313 -3.721552066 1.705950199 -0.001309149 -0.065191628 0.732212591 0.677947114
1520532058.360290289 -14.507163448 -3.722522171 1.699328112 -0.008609792 -0.062137257 0.729809156 0.680766406
1520532058.409239054 -14.436779109 -3.725009965 1.697834116 -0.008227431 -0.062266058 0.730623657 0.679885108
1520532058.459240198 -14.369410558 -3.729152257 1.703711648 -0.009289073 -0.059582984 0.731187128 0.679506228
1520532058.509241104 -14.301617284 -3.732921874 1.709081467 -0.014461699 -0.056160494 0.727157751 0.684016895
1520532058.559243202 -14.230673097 -3.737547141 1.716346306 -0.020475883 -0.055116917 0.723323816 0.688001612
1520532058.609245062 -14.153486311 -3.744886015 1.721834702 -0.025341171 -0.055231364 0.719460406 0.691869422
1520532058.659246206 -14.093647037 -3.755673034 1.721235906 -0.027979285 -0.053702925 0.714591963 0.696915486
1520532058.709248066 -14.018857844 -3.766193920 1.716070042 -0.027048911 -0.051268759 0.710970921 0.700828179
1520532058.759250164 -13.951262071 -3.776418002 1.707944254 -0.022250793 -0.049177208 0.707350762 0.704798738
1520532058.809295177 -13.874850393 -3.783515944 1.698199532 -0.011875360 -0.046792261 0.706811790 0.705752196
1520532058.859384060 -13.799894999 -3.788286928 1.688642002 0.001834042 -0.047041482 0.709779700 0.702848749
1520532058.909298182 -13.727197830 -3.793829750 1.685932172 0.005736202 -0.044017687 0.711932470 0.700843629
1520532058.959299088 -13.655151712 -3.796909095 1.690159672 0.003111219 -0.040359988 0.714131267 0.698839864
1520532059.009301186 -13.584574503 -3.799379597 1.700326784 0.000513538 -0.038363446 0.716137962 0.696903561
1520532059.059303045 -13.507716188 -3.800764545 1.710308736 0.002714423 -0.038974503 0.721823389 0.690973577
1520532059.109304190 -13.438404153 -3.797922518 1.717361482 0.009856875 -0.039609641 0.728669056 0.683648784
1520532059.159306049 -13.368427441 -3.797297741 1.720091283 0.014835098 -0.036398195 0.731891303 0.680286159
1520532059.211445332 -13.290467947 -3.795704331 1.714960180 0.018303280 -0.032717002 0.731836622 0.680448139
1520532059.261447430 -13.223865087 -3.794682795 1.707060979 0.020309569 -0.030618007 0.730212551 0.682231033
1520532059.311448336 -13.151540517 -3.793528513 1.696523732 0.020943744 -0.029953536 0.728766096 0.683787199
1520532059.361450434 -13.078935140 -3.792668432 1.687609406 0.020529950 -0.028809258 0.726406349 0.686353880
1520532059.411452293 -13.001085172 -3.792786936 1.684298637 0.017697927 -0.025097732 0.722822785 0.690351429
1520532059.461453438 -12.919022315 -3.792779018 1.685692992 0.019409975 -0.025390988 0.720896104 0.692305700
1520532059.511455297 -12.844544016 -3.793786173 1.694459598 0.021036323 -0.024446694 0.717691475 0.695613624
1520532059.561456442 -12.766925208 -3.797402539 1.704835713 0.017334150 -0.019868035 0.711136035 0.702559060
1520532059.615517855 -12.699418624 -3.805663167 1.714114898 0.019535882 -0.019678607 0.705009116 0.708655662
1520532059.665518761 -12.633343072 -3.809691948 1.716717381 0.029160713 -0.024861229 0.701481445 0.711656404
1520532059.715520859 -12.565793610 -3.817427280 1.712898199 0.038300225 -0.031627384 0.697054027 0.715295940
1520532059.765521765 -12.496273579 -3.824155613 1.704827557 0.040319505 -0.036325300 0.691474135 0.720359445
1520532059.815523863 -12.424485662 -3.831494641 1.694202781 0.042332289 -0.041890769 0.689945052 0.721407456
1520532059.865525723 -12.354947057 -3.836377896 1.683187407 0.040897088 -0.044792245 0.692564811 0.718801028
1520532059.915526867 -12.280485542 -3.840986732 1.677861191 0.034445105 -0.045136666 0.697212600 0.714612252
1520532059.965528727 -12.200999260 -3.850007335 1.682022223 0.024619208 -0.043046839 0.701509957 0.710932181
1520532060.015530825 -12.121743898 -3.854691152 1.691563018 0.015805668 -0.042156484 0.706166515 0.706613018
1520532060.067209721 -12.051019690 -3.859532831 1.706812313 0.008572720 -0.045297914 0.710355294 0.702331800
1520532060.117211819 -11.985593541 -3.859433496 1.720879873 0.003430585 -0.049939055 0.713436395 0.698929241
1520532060.167213678 -11.922289201 -3.859661453 1.730802034 0.000636276 -0.053736479 0.715002256 0.697053904
1520532060.217214823 -11.856301294 -3.860330112 1.732569847 -0.001710046 -0.052615360 0.714730470 0.697416893
1520532060.267215729 -11.784881376 -3.859167132 1.726640070 -0.001515213 -0.049226060 0.715312568 0.697066446
1520532060.317217827 -11.716606209 -3.858630537 1.719334081 0.000173225 -0.043762774 0.717207029 0.695484373
1520532060.367219687 -11.639024190 -3.859838801 1.714244946 0.001709218 -0.036853935 0.718376858 0.694675104
1520532060.417220831 -11.566380198 -3.858332226 1.708358995 0.001665712 -0.029852031 0.716111563 0.697345214
1520532060.467222691 -11.492787604 -3.860754486 1.709934693 0.003914880 -0.026285040 0.712890032 0.700772320
1520532060.517223835 -11.420172809 -3.861173611 1.714471701 0.008952501 -0.027536720 0.709931215 0.703675416
1520532060.567224741 -11.354052201 -3.862874213 1.719602248 0.008870398 -0.027402696 0.704980897 0.708640651
1520532060.617226839 -11.280027466 -3.866296370 1.728847786 0.007599065 -0.025268571 0.698518589 0.715105074
1520532060.667228699 -11.206212624 -3.869966962 1.729699812 0.012785877 -0.021657992 0.693703503 0.719821299
1520532060.717229843 -11.147341991 -3.873865145 1.730689796 0.022211494 -0.016834544 0.691365597 0.721967190
1520532060.767231703 -11.091421777 -3.878519511 1.727417001 0.028969381 -0.011737819 0.689946196 0.723185292
1520532060.817232847 -11.023221204 -3.880767842 1.718495104 0.027548129 -0.009221366 0.687996111 0.725132758
1520532060.867234707 -10.948020029 -3.883215462 1.710614764 0.021231018 -0.013275830 0.688049085 0.725232106
1520532060.917235851 -10.865957955 -3.883306322 1.704625346 0.010415168 -0.023315885 0.691647921 0.721782862
1520532060.967237711 -10.790417153 -3.886664870 1.701623555 -0.003142260 -0.033073457 0.694641129 0.718589242
1520532061.017239809 -10.710001310 -3.888899717 1.706121721 -0.016189696 -0.038427807 0.697110480 0.715749369
1520532061.067240715 -10.626625289 -3.890217226 1.715457261 -0.023816073 -0.039558359 0.699563966 0.713076366
1520532061.117242813 -10.547082462 -3.890349565 1.725209550 -0.023603026 -0.041422623 0.706043161 0.706562192
1520532061.167243719 -10.482123068 -3.888204299 1.732306570 -0.017273422 -0.044789607 0.716182619 0.696259900
1520532061.217245817 -10.414009499 -3.883725882 1.738385424 -0.010491434 -0.045752722 0.725134497 0.687006028
1520532061.266159058 -10.340164875 -3.879066753 1.733288084 -0.008588320 -0.041518004 0.730587100 0.681502127
1520532061.316159964 -10.267568776 -3.875166659 1.725707962 -0.011060501 -0.032560784 0.730344320 0.682213622
1520532061.366162062 -10.199727206 -3.873610911 1.714349094 -0.010199723 -0.028686765 0.728685071 0.684171620
1520532061.416162968 -10.124511412 -3.871069270 1.706561967 -0.009295663 -0.027202099 0.727250342 0.685769790
1520532061.466165066 -10.042621294 -3.870720707 1.699661320 -0.007839816 -0.027004818 0.724115766 0.689105476
1520532061.516165972 -9.961508139 -3.869854555 1.703681934 -0.006928282 -0.028983697 0.720863915 0.692435050
1520532061.566168070 -9.885257423 -3.866594105 1.712797620 -0.005440645 -0.034480150 0.717544723 0.695637012
1520532061.616169930 -9.808150158 -3.867201128 1.723601723 -0.008260803 -0.039022323 0.710973808 0.702086835
1520532061.664340973 -9.738724549 -3.865663967 1.736559902 -0.008221096 -0.043137931 0.705433213 0.707414384
1520532061.714343071 -9.665408592 -3.867657164 1.742400355 -0.005546638 -0.046425357 0.701199468 0.711430135
1520532061.764343977 -9.587741947 -3.872186573 1.745560815 -0.005133891 -0.046488364 0.697781214 0.714782466
1520532061.814346075 -9.520480961 -3.879116582 1.739967394 -0.005351217 -0.046882239 0.693858407 0.718563181
1520532061.864348173 -9.444032938 -3.881208803 1.729442853 -0.005753795 -0.048498900 0.691220416 0.720991120
1520532061.914349079 -9.371390468 -3.884841209 1.720057068 -0.007332198 -0.052179967 0.690452534 0.721455906
1520532061.964350939 -9.293863480 -3.887425006 1.712486421 -0.014179537 -0.056581923 0.691500800 0.720017099
1520532062.014352083 -9.219287887 -3.885910948 1.710283579 -0.020936519 -0.058896377 0.694019464 0.717237817
1520532062.063100100 -9.154090647 -3.885580573 1.714895382 -0.021508032 -0.058191736 0.700902680 0.710554152
1520532062.113124132 -9.082313646 -3.880642543 1.724836185 -0.015289201 -0.057657878 0.711429298 0.700221201
1520532062.163103104 -9.008284604 -3.872878649 1.735674045 -0.007519857 -0.057370228 0.723260344 0.688146428
1520532062.213104010 -8.934390002 -3.865856720 1.742958717 -0.002977353 -0.056119910 0.734194708 0.676608843
1520532062.263106108 -8.857128058 -3.860474218 1.744780518 -0.001784946 -0.052541264 0.740489914 0.670008859
1520532062.313107014 -8.783121850 -3.856451291 1.737803897 -0.003450375 -0.047517702 0.742709098 0.667916363
1520532062.363109112 -8.706556550 -3.854499734 1.724549043 -0.006884205 -0.042786401 0.743808856 0.666985783
1520532062.413110018 -8.628190993 -3.850080324 1.709895895 -0.008822604 -0.041107226 0.743997183 0.666858747
1520532062.463112116 -8.552859069 -3.847162740 1.699142860 -0.012768401 -0.038769826 0.740008974 0.671357911
1520532062.512211323 -8.476127364 -3.847369225 1.696492673 -0.013485240 -0.039252099 0.734149766 0.677718155
1520532062.562213182 -8.400371775 -3.845689729 1.698066101 -0.008263758 -0.044272950 0.728932405 0.683102226
1520532062.612215281 -8.329768559 -3.847751708 1.707975179 -0.008794236 -0.044879585 0.719800523 0.692672015
1520532062.662216187 -8.262460940 -3.851339224 1.721711280 -0.008751299 -0.045379704 0.709906405 0.702777788
1520532062.712218285 -8.191025242 -3.854656098 1.731664057 -0.005746138 -0.047188253 0.701245460 0.711333033
1520532062.762219191 -8.123442216 -3.859213532 1.737229776 -0.003300373 -0.047463449 0.694597525 0.717823550
1520532062.812221289 -8.044181833 -3.863302002 1.736655012 0.001053647 -0.049726028 0.690361761 0.721752669
1520532062.862222195 -7.960456720 -3.868010119 1.729411391 0.004932294 -0.052133431 0.688916705 0.722946817
1520532062.910841942 -7.885459486 -3.872644129 1.715628520 0.008783787 -0.050078069 0.689475013 0.722522797
1520532062.960843086 -7.807276617 -3.876150584 1.704311604 0.015064442 -0.042229045 0.691046717 0.721418408
1520532063.010844946 -7.732292805 -3.878060556 1.697567763 0.017209669 -0.029793482 0.694339067 0.718824808
1520532063.060847044 -7.656293367 -3.882038216 1.698944839 0.017580756 -0.020449706 0.700071117 0.713564575
1520532063.110848904 -7.582445163 -3.883990036 1.706712500 0.017732658 -0.016136428 0.706174931 0.707630802
1520532063.160850048 -7.502250898 -3.885372467 1.717846376 0.014965341 -0.018177067 0.713266199 0.700497780
1520532063.210851908 -7.435479387 -3.885375176 1.733106979 0.008985899 -0.024031611 0.719352322 0.694171106
1520532063.260853052 -7.377791594 -3.882820395 1.744201766 0.002766264 -0.030689017 0.724313253 0.688781830
1520532063.309786797 -7.313151460 -3.882140996 1.746115343 -0.003376225 -0.032915286 0.726481656 0.686388500
1520532063.359788895 -7.239876879 -3.883808961 1.740847900 -0.003591445 -0.036949803 0.723601998 0.689218458
1520532063.409789801 -7.164496796 -3.886920676 1.732378364 -0.000673171 -0.042868210 0.723729301 0.688751008
1520532063.459790945 -7.086252029 -3.891154424 1.724256360 0.001021204 -0.044163110 0.722415996 0.690045950
1520532063.509792805 -7.010891990 -3.893794872 1.715415603 -0.002513411 -0.038364856 0.716442103 0.696587146
1520532063.559796810 -6.931065797 -3.895299863 1.712467531 -0.006303347 -0.032743792 0.709957790 0.703455018
1520532063.609795809 -6.858209073 -3.897610564 1.715995526 -0.005620421 -0.030524281 0.705517179 0.708012790
1520532063.659797907 -6.781075817 -3.901507495 1.722159066 -0.008581029 -0.025164019 0.699597179 0.714043018
1520532063.709465742 -6.697610040 -3.907937790 1.728747760 -0.007473051 -0.022207930 0.695081362 0.718549175
1520532063.759531736 -6.638224794 -3.913804653 1.732790100 -0.000475282 -0.021486807 0.691785046 0.721783932
1520532063.809468746 -6.566883449 -3.920291601 1.734933925 0.005449809 -0.020228229 0.688438514 0.724991903
1520532063.859470606 -6.489440953 -3.925769734 1.729783660 0.010475778 -0.023758659 0.688403742 0.724861976
1520532063.909471750 -6.414601733 -3.930163562 1.719860095 0.009920765 -0.028413991 0.689241009 0.723907678
1520532063.959473610 -6.340303516 -3.934874059 1.709874029 0.005420411 -0.033266204 0.690104134 0.722925096
1520532064.009474754 -6.263371422 -3.937373478 1.700991817 0.003445562 -0.040233094 0.693670950 0.719158946
1520532064.059476614 -6.190889166 -3.938864622 1.698299472 0.001862114 -0.045043006 0.698091981 0.714587552
1520532064.110577345 -6.119617976 -3.938456822 1.707012597 0.000936417 -0.043343731 0.701762691 0.711089998
1520532064.160579205 -6.043438426 -3.938067856 1.716030605 0.004768750 -0.038043105 0.707817202 0.705353777
1520532064.210581303 -5.969882696 -3.937813257 1.725214444 0.009942936 -0.030573253 0.714154141 0.699249703
1520532064.260582209 -5.901295901 -3.936136847 1.732650762 0.013301609 -0.023112066 0.719249357 0.694239686
1520532064.310584307 -5.833488396 -3.931975225 1.732599230 0.016584258 -0.019554058 0.723466467 0.689882910
1520532064.360585213 -5.767722481 -3.928160398 1.726656389 0.015781544 -0.015156615 0.725856025 0.687498536
1520532064.410587311 -5.692513607 -3.923219653 1.716445097 0.009549349 -0.011565292 0.728057220 0.685352163
1520532064.460588217 -5.615703217 -3.921785020 1.706980724 -0.000662183 -0.010895665 0.730304232 0.683035126
1520532064.512369394 -5.542498647 -3.921569375 1.699905403 -0.011628998 -0.010443352 0.729908381 0.683366996
1520532064.562370300 -5.461808676 -3.921281889 1.698297238 -0.019986096 -0.011201781 0.725540637 0.687797519
1520532064.612372398 -5.389748444 -3.920173746 1.702536007 -0.023168958 -0.016126421 0.721109290 0.692246260
1520532064.662374258 -5.317099427 -3.921708495 1.714507921 -0.024713716 -0.022015100 0.715559298 0.697768009
1520532064.712376356 -5.242258715 -3.923293219 1.725827226 -0.027744805 -0.024651991 0.708667737 0.704566248
1520532064.762377262 -5.173191534 -3.926362135 1.735020997 -0.028890628 -0.024573523 0.702084364 0.711083361
1520532064.812379360 -5.103997853 -3.930813546 1.739553370 -0.022668428 -0.025918096 0.697673804 0.715587931
1520532064.862380266 -5.045437148 -3.933936862 1.738076179 -0.011492769 -0.027367329 0.695192339 0.718210695
1520532064.912382364 -4.972239411 -3.934165853 1.729343989 -0.001352656 -0.025619559 0.693411431 0.720084921
1520532064.962206841 -4.899815099 -3.936986599 1.718484992 0.006100673 -0.023593800 0.693357202 0.720182410
1520532065.012208939 -4.831138044 -3.936448807 1.709808227 0.012031503 -0.025995696 0.698111966 0.715415801
1520532065.062209845 -4.753007979 -3.933435697 1.703736579 0.014448279 -0.029134674 0.704489305 0.708969834
1520532065.112211943 -4.684123632 -3.933789111 1.704431251 0.014105466 -0.031972746 0.709726516 0.703610024
1520532065.162214041 -4.612378047 -3.932997988 1.714126670 0.010742467 -0.031049787 0.712112427 0.701296169
1520532065.212214947 -4.538864284 -3.931297317 1.727488790 0.006804782 -0.029951690 0.714754942 0.698700596
1520532065.262215853 -4.463357385 -3.925373618 1.737011217 0.003584474 -0.031138986 0.719834968 0.693437756
1520532065.312217951 -4.392449874 -3.919918442 1.747458194 0.003113743 -0.031511849 0.724824873 0.688204855
1520532065.361191750 -4.329017253 -3.914145152 1.744447994 0.003655263 -0.028081530 0.727442680 0.685583957
1520532065.411192656 -4.247995369 -3.910724937 1.737851969 0.003858740 -0.021325915 0.728210629 0.685010381
1520532065.461194754 -4.171560460 -3.909701556 1.726757428 0.004777530 -0.017780435 0.729831696 0.683379047
1520532065.511195660 -4.093984629 -3.910739669 1.717475839 0.005949093 -0.019609365 0.729846804 0.683303375
1520532065.561197758 -4.016323377 -3.911950283 1.713437759 0.002676492 -0.019508042 0.725425645 0.688018108
1520532065.611198664 -3.944667517 -3.914729955 1.715470258 -0.003746698 -0.021588451 0.718405587 0.695279390
1520532065.661200762 -3.866147344 -3.914409774 1.724080792 -0.006278379 -0.028918668 0.711676361 0.701883745
1520532065.711201668 -3.799854181 -3.917588614 1.735391251 -0.009648149 -0.031364646 0.702111180 0.711310574
1520532065.760182619 -3.730448143 -3.923037841 1.746886330 -0.010574805 -0.028611521 0.692348389 0.720918078
1520532065.810184717 -3.665127830 -3.928326976 1.755246629 -0.005132028 -0.026010258 0.685432934 0.727653037
1520532065.860185623 -3.605053628 -3.933781971 1.757108303 0.003009503 -0.025786940 0.682508680 0.730416590
1520532065.910187721 -3.537056297 -3.938574386 1.751424825 0.010088073 -0.028196229 0.680792541 0.731864383
1520532065.960188627 -3.461418897 -3.941892029 1.743236967 0.012018542 -0.030403567 0.679734174 0.732729154
1520532066.010190725 -3.385841819 -3.944006961 1.729701970 0.011626900 -0.032650564 0.680708782 0.731734169
1520532066.060191631 -3.306994081 -3.943324903 1.719214699 0.012183006 -0.037131133 0.685350183 0.727163558
1520532066.110193729 -3.221862806 -3.942257072 1.713206082 0.007740229 -0.036427768 0.690888457 0.722001293
1520532066.159896374 -3.138743633 -3.940468836 1.711980472 0.003439608 -0.030199761 0.696690372 0.716728289
1520532066.209898233 -3.077011998 -3.937225902 1.719833816 0.005330590 -0.023933855 0.703720092 0.710054214
1520532066.259900331 -3.002027318 -3.930849228 1.729013779 0.011910985 -0.020359269 0.712657186 0.701115269
1520532066.309901237 -2.938604182 -3.925097710 1.736971667 0.019203389 -0.018860570 0.721152527 0.692252649
1520532066.359903336 -2.868107762 -3.920057633 1.739413443 0.024300823 -0.016368691 0.727348683 0.685642146
